img_name,top1,top1_prob,top2,top2_prob,top3,top3_prob
2024-08-27_09-48-22-411673_ID14_crop.jpg,fly,0.89,hfly_eristal,0.01,bee,0.01
2024-08-27_09-48-23-819824_ID14_crop.jpg,fly,0.9,hfly_eristal,0.01,bee,0.0
2024-08-27_09-48-25-223144_ID14_crop.jpg,fly,0.89,hfly_eristal,0.01,other,0.01
2024-08-27_09-48-26-651774_ID14_crop.jpg,fly,0.9,hfly_eristal,0.01,bee,0.0
2024-08-27_09-48-28-032310_ID14_crop.jpg,fly,0.9,hfly_eristal,0.01,none_dirt,0.0
2024-08-27_09-48-29-449079_ID14_crop.jpg,fly,0.91,none_dirt,0.0,hfly_eristal,0.0
2024-08-27_09-48-30-865579_ID14_crop.jpg,fly,0.89,hfly_eristal,0.01,none_dirt,0.01
2024-08-27_09-48-32-290504_ID14_crop.jpg,fly,0.89,hfly_eristal,0.01,bee,0.0
2024-08-27_09-48-33-716028_ID14_crop.jpg,fly,0.9,hfly_eristal,0.0,hfly_syrphus,0.0
2024-08-27_09-48-35-152817_ID14_crop.jpg,fly,0.88,hfly_eristal,0.01,other,0.01
2024-08-27_09-48-36-629314_ID14_crop.jpg,fly,0.9,bee,0.0,bug,0.0
2024-08-27_09-48-38-054354_ID14_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_09-48-39-508399_ID14_crop.jpg,fly,0.91,beetle,0.0,bee,0.0
2024-08-27_09-48-40-901363_ID14_crop.jpg,fly,0.91,beetle,0.0,bee,0.0
2024-08-27_09-48-42-332306_ID14_crop.jpg,fly,0.91,fly_small,0.0,beetle,0.0
2024-08-27_09-48-43-775545_ID14_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_09-48-45-222380_ID14_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_09-48-46-645451_ID14_crop.jpg,fly,0.91,fly_small,0.01,other,0.0
2024-08-27_09-48-48-063056_ID14_crop.jpg,fly,0.91,beetle,0.0,fly_small,0.0
2024-08-27_09-48-49-499774_ID14_crop.jpg,fly,0.9,none_bg,0.0,bug,0.0
2024-08-27_09-48-50-924603_ID14_crop.jpg,fly,0.89,bug,0.01,beetle,0.0
2024-08-27_09-48-52-328733_ID14_crop.jpg,fly,0.91,fly_small,0.0,none_bg,0.0
2024-08-27_09-48-53-742848_ID14_crop.jpg,fly,0.9,fly_small,0.0,beetle,0.0
2024-08-27_09-48-55-182850_ID14_crop.jpg,fly,0.91,fly_small,0.01,beetle,0.0
2024-08-27_09-48-56-616117_ID14_crop.jpg,fly,0.9,fly_small,0.01,beetle,0.0
2024-08-27_09-48-58-040462_ID14_crop.jpg,fly,0.91,fly_small,0.0,hfly_syrphus,0.0
2024-08-27_09-48-59-457619_ID14_crop.jpg,fly,0.9,fly_small,0.01,ant,0.0
2024-08-27_09-49-00-844011_ID14_crop.jpg,fly,0.91,fly_small,0.0,beetle,0.0
2024-08-27_09-49-02-289676_ID14_crop.jpg,fly,0.91,fly_small,0.0,beetle,0.0
2024-08-27_09-49-03-716382_ID14_crop.jpg,fly,0.89,beetle,0.0,hfly_myathr,0.0
2024-08-27_09-49-05-140369_ID14_crop.jpg,fly,0.91,fly_small,0.0,hfly_eupeo,0.0
2024-08-27_09-49-06-553806_ID14_crop.jpg,fly,0.91,other,0.0,ant,0.0
2024-08-27_09-49-08-003378_ID14_crop.jpg,fly,0.91,other,0.0,fly_small,0.0
2024-08-27_09-49-09-422718_ID14_crop.jpg,fly,0.92,other,0.0,beetle,0.0
2024-08-27_09-49-10-855293_ID14_crop.jpg,fly,0.91,fly_small,0.0,other,0.0
2024-08-27_09-49-12-273231_ID14_crop.jpg,fly,0.87,none_dirt,0.01,ant,0.01
2024-08-27_09-49-13-693524_ID14_crop.jpg,fly,0.89,bee,0.0,beetle,0.0
2024-08-27_09-49-15-111043_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-16-523795_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-17-952325_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-19-364749_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-20-796068_ID14_crop.jpg,fly,0.9,bee,0.0,bug,0.0
2024-08-27_09-49-22-242529_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-23-662902_ID14_crop.jpg,fly,0.9,bee,0.01,bug,0.0
2024-08-27_09-49-25-073568_ID14_crop.jpg,fly,0.9,bee,0.0,bee_bombus,0.0
2024-08-27_09-49-26-492999_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-27-963709_ID14_crop.jpg,fly,0.9,bee,0.0,hfly_syrphus,0.0
2024-08-27_09-49-29-391326_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-30-813325_ID14_crop.jpg,fly,0.91,bee,0.0,beetle,0.0
2024-08-27_09-49-32-240806_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-33-646472_ID14_crop.jpg,fly,0.9,bee,0.0,bee_bombus,0.0
2024-08-27_09-49-35-083649_ID14_crop.jpg,fly,0.89,beetle,0.0,hfly_eupeo,0.0
2024-08-27_09-49-36-522513_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-37-933186_ID14_crop.jpg,fly,0.91,bee,0.0,bee_apis,0.0
2024-08-27_09-49-39-355819_ID14_crop.jpg,fly,0.91,bee,0.0,beetle,0.0
2024-08-27_09-49-40-794112_ID14_crop.jpg,fly,0.91,bee,0.0,bee_apis,0.0
2024-08-27_09-49-42-242001_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-43-642089_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-45-054782_ID14_crop.jpg,fly,0.9,bee,0.0,bee_apis,0.0
2024-08-27_09-49-46-522974_ID14_crop.jpg,fly,0.9,bee,0.0,fly_sarco,0.0
2024-08-27_09-49-47-941151_ID14_crop.jpg,fly,0.91,bee,0.0,beetle,0.0
2024-08-27_09-49-49-362364_ID14_crop.jpg,fly,0.9,fly_sarco,0.0,beetle,0.0
2024-08-27_09-49-50-784158_ID14_crop.jpg,fly,0.9,bee,0.0,beetle,0.0
2024-08-27_09-49-52-214253_ID14_crop.jpg,fly,0.91,bee,0.0,beetle,0.0
2024-08-27_09-49-53-644075_ID14_crop.jpg,fly,0.92,bee,0.0,beetle,0.0
2024-08-27_09-49-55-065789_ID14_crop.jpg,fly,0.88,none_bg,0.01,beetle,0.01
2024-08-27_09-58-26-198228_ID35_crop.jpg,none_bg,0.9,none_dirt,0.0,bug,0.0
2024-08-27_10-06-42-084901_ID49_crop.jpg,none_bg,0.9,bug_grapho,0.0,scorpionfly,0.0
2024-08-27_10-06-43-529804_ID49_crop.jpg,fly,0.9,hfly_eristal,0.0,ant,0.0
2024-08-27_10-06-44-928784_ID49_crop.jpg,fly,0.91,bee,0.0,hfly_sphaero,0.0
2024-08-27_10-06-46-337249_ID49_crop.jpg,fly,0.91,ant,0.0,bee,0.0
2024-08-27_10-06-47-748753_ID49_crop.jpg,fly,0.91,none_dirt,0.0,ant,0.0
2024-08-27_10-06-49-169692_ID49_crop.jpg,fly,0.91,bee,0.0,ant,0.0
2024-08-27_10-06-50-569012_ID49_crop.jpg,fly,0.92,none_dirt,0.01,ant,0.0
2024-08-27_10-06-51-961845_ID49_crop.jpg,fly,0.92,ant,0.0,fly_small,0.0
2024-08-27_10-06-53-412792_ID49_crop.jpg,fly,0.91,bee,0.0,beetle,0.0
2024-08-27_10-06-54-833833_ID49_crop.jpg,fly,0.89,beetle,0.01,none_dirt,0.01
2024-08-27_10-06-56-272880_ID49_crop.jpg,fly,0.89,bee,0.01,none_dirt,0.01
2024-08-27_10-06-57-682982_ID49_crop.jpg,fly,0.9,none_dirt,0.01,bee,0.0
2024-08-27_10-06-59-095358_ID49_crop.jpg,fly,0.89,none_dirt,0.0,bee,0.0
2024-08-27_10-07-00-514162_ID49_crop.jpg,fly,0.89,none_dirt,0.01,bee,0.01
2024-08-27_10-07-01-943959_ID49_crop.jpg,fly,0.9,none_dirt,0.0,bug,0.0
2024-08-27_10-07-03-357140_ID49_crop.jpg,fly,0.9,none_dirt,0.01,ant,0.0
2024-08-27_10-07-04-813773_ID49_crop.jpg,fly,0.89,none_dirt,0.01,bee,0.0
2024-08-27_10-07-06-242867_ID49_crop.jpg,fly,0.89,none_dirt,0.01,bee,0.01
2024-08-27_10-07-07-672685_ID49_crop.jpg,fly,0.9,none_dirt,0.01,bee,0.0
2024-08-27_10-07-09-113964_ID49_crop.jpg,fly,0.9,none_dirt,0.0,bee,0.0
2024-08-27_10-07-10-525141_ID49_crop.jpg,fly,0.9,none_dirt,0.0,bee,0.0
2024-08-27_10-07-11-935935_ID49_crop.jpg,fly,0.9,bug,0.0,bee,0.0
2024-08-27_10-07-13-353896_ID49_crop.jpg,fly,0.9,none_dirt,0.0,bug,0.0
2024-08-27_10-07-14-765191_ID49_crop.jpg,fly,0.89,none_dirt,0.0,bee,0.0
2024-08-27_10-07-16-180346_ID49_crop.jpg,fly,0.9,bug,0.0,bee,0.0
2024-08-27_10-07-17-611762_ID49_crop.jpg,fly,0.9,bug,0.0,none_dirt,0.0
2024-08-27_10-07-19-006780_ID49_crop.jpg,fly,0.9,bug,0.01,beetle,0.0
2024-08-27_10-07-20-433090_ID49_crop.jpg,fly,0.91,bee,0.0,bug,0.0
2024-08-27_10-07-21-866471_ID49_crop.jpg,fly,0.9,bug,0.0,bee,0.0
2024-08-27_10-07-23-341475_ID49_crop.jpg,fly,0.9,bee,0.0,bug,0.0
2024-08-27_10-07-24-781655_ID49_crop.jpg,fly,0.91,bee,0.0,bug,0.0
2024-08-27_10-07-26-204553_ID49_crop.jpg,fly,0.9,none_dirt,0.01,bee,0.01
2024-08-27_10-07-27-627090_ID49_crop.jpg,fly,0.9,bug,0.0,bee,0.0
2024-08-27_10-07-29-013759_ID49_crop.jpg,fly,0.9,bug,0.01,bee,0.0
2024-08-27_10-07-30-406808_ID49_crop.jpg,fly,0.91,bug,0.01,none_dirt,0.0
2024-08-27_10-07-31-836324_ID49_crop.jpg,fly,0.9,none_dirt,0.01,bee,0.01
2024-08-27_10-07-33-233959_ID49_crop.jpg,fly,0.9,bee,0.0,bug,0.0
2024-08-27_10-07-34-670481_ID49_crop.jpg,fly,0.9,bee,0.01,bug,0.01
2024-08-27_10-07-36-099321_ID49_crop.jpg,fly,0.91,bee,0.01,none_dirt,0.01
2024-08-27_10-07-37-503332_ID49_crop.jpg,fly,0.9,bee,0.01,bug,0.01
2024-08-27_10-07-38-941012_ID49_crop.jpg,fly,0.89,bee,0.01,none_dirt,0.01
2024-08-27_10-10-28-079875_ID51_crop.jpg,none_bg,0.4,fly_small,0.17,ant,0.08
2024-08-27_10-10-29-496695_ID51_crop.jpg,fly,0.88,fly_small,0.01,beetle,0.01
2024-08-27_10-10-30-916231_ID51_crop.jpg,fly,0.9,other,0.01,beetle,0.0
2024-08-27_10-10-32-354630_ID51_crop.jpg,fly,0.89,bug,0.01,other,0.01
2024-08-27_10-10-33-804532_ID51_crop.jpg,fly,0.91,other,0.0,bug,0.0
2024-08-27_10-10-35-221939_ID51_crop.jpg,fly,0.91,other,0.01,bee,0.0
2024-08-27_10-10-36-641673_ID51_crop.jpg,fly,0.92,bee,0.0,beetle,0.0
2024-08-27_10-10-38-086319_ID51_crop.jpg,fly,0.92,bee,0.0,bug,0.0
2024-08-27_10-10-39-481020_ID51_crop.jpg,fly,0.92,bee,0.0,beetle,0.0
2024-08-27_10-10-40-895527_ID51_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_10-10-42-338179_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_episyr,0.0
2024-08-27_10-10-43-754166_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-10-45-175512_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-10-46-605761_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-10-48-019709_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-10-48-042473_ID52_crop.jpg,none_bg,0.91,none_shadow,0.0,fly_sarco,0.0
2024-08-27_10-10-49-480264_ID51_crop.jpg,fly,0.91,bug,0.0,beetle,0.0
2024-08-27_10-10-50-912152_ID51_crop.jpg,fly,0.9,fly_small,0.0,beetle,0.0
2024-08-27_10-10-50-943953_ID58_crop.jpg,none_bg,0.89,fly_small,0.0,bug_grapho,0.0
2024-08-27_10-10-52-394061_ID51_crop.jpg,fly,0.92,beetle,0.0,fly_small,0.0
2024-08-27_10-10-52-403622_ID58_crop.jpg,hfly_episyr,0.89,fly,0.01,hfly_syrphus,0.01
2024-08-27_10-10-53-813142_ID51_crop.jpg,fly,0.91,beetle,0.0,fly_small,0.0
2024-08-27_10-10-53-854478_ID58_crop.jpg,hfly_episyr,0.91,none_dirt,0.01,bug,0.0
2024-08-27_10-10-55-247167_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-10-56-691226_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-10-58-095384_ID51_crop.jpg,fly,0.91,beetle,0.0,fly_small,0.0
2024-08-27_10-10-59-504329_ID51_crop.jpg,fly,0.92,beetle,0.0,fly_small,0.0
2024-08-27_10-11-00-963392_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-02-411044_ID51_crop.jpg,fly,0.92,beetle,0.0,fly_small,0.0
2024-08-27_10-11-03-824515_ID51_crop.jpg,fly,0.91,beetle,0.0,bee,0.0
2024-08-27_10-11-05-242389_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-06-662670_ID51_crop.jpg,fly,0.92,fly_small,0.0,none_bg,0.0
2024-08-27_10-11-08-083124_ID51_crop.jpg,fly,0.91,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-09-497251_ID51_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_10-11-10-912645_ID51_crop.jpg,fly,0.9,beetle,0.0,bug,0.0
2024-08-27_10-11-12-332811_ID51_crop.jpg,fly,0.9,other,0.0,beetle,0.0
2024-08-27_10-11-13-761153_ID51_crop.jpg,fly,0.9,fly_small,0.0,beetle,0.0
2024-08-27_10-11-15-166938_ID51_crop.jpg,fly,0.91,bug,0.0,beetle,0.0
2024-08-27_10-11-16-610948_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-18-036952_ID51_crop.jpg,fly,0.91,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-19-475515_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-20-904428_ID51_crop.jpg,fly,0.91,fly_small,0.01,beetle,0.0
2024-08-27_10-11-22-321353_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-11-23-743179_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,other,0.0
2024-08-27_10-11-25-181697_ID51_crop.jpg,fly,0.92,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-26-600506_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,bug,0.0
2024-08-27_10-11-28-016238_ID51_crop.jpg,fly,0.91,fly_small,0.01,beetle,0.0
2024-08-27_10-11-29-445715_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,bug,0.0
2024-08-27_10-11-30-857167_ID51_crop.jpg,fly,0.91,other,0.0,hfly_syrphus,0.0
2024-08-27_10-11-32-265340_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-33-673926_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-11-35-099751_ID51_crop.jpg,fly,0.92,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-36-505183_ID51_crop.jpg,fly,0.91,fly_small,0.0,beetle,0.0
2024-08-27_10-11-37-927037_ID51_crop.jpg,fly,0.91,hfly_eupeo,0.0,hfly_syrphus,0.0
2024-08-27_10-11-39-346837_ID51_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_10-11-40-784117_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-11-42-180999_ID51_crop.jpg,fly,0.91,fly_small,0.0,hfly_syrphus,0.0
2024-08-27_10-11-43-589972_ID51_crop.jpg,fly,0.92,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-45-062288_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-11-46-495495_ID51_crop.jpg,fly,0.91,beetle,0.0,fly_small,0.0
2024-08-27_10-11-47-913734_ID51_crop.jpg,fly,0.9,bug,0.0,beetle,0.0
2024-08-27_10-11-49-334915_ID51_crop.jpg,fly,0.91,beetle,0.0,bug,0.0
2024-08-27_10-11-50-752488_ID51_crop.jpg,fly,0.91,beetle,0.0,bee,0.0
2024-08-27_10-11-52-213549_ID51_crop.jpg,fly,0.91,bug,0.0,hfly_syrphus,0.0
2024-08-27_10-11-53-639189_ID51_crop.jpg,fly,0.91,hfly_eupeo,0.01,bug,0.0
2024-08-27_10-11-55-052351_ID51_crop.jpg,fly,0.91,fly_small,0.0,hfly_syrphus,0.0
2024-08-27_10-11-56-464262_ID51_crop.jpg,fly,0.91,fly_small,0.0,bug,0.0
2024-08-27_10-11-57-914862_ID51_crop.jpg,fly,0.92,fly_small,0.0,hfly_syrphus,0.0
2024-08-27_10-11-59-336974_ID51_crop.jpg,fly,0.9,bug,0.0,none_bg,0.0
2024-08-27_10-12-00-718362_ID51_crop.jpg,fly,0.91,bug,0.0,beetle,0.0
2024-08-27_10-12-02-159895_ID51_crop.jpg,fly,0.9,fly_small,0.01,beetle,0.0
2024-08-27_10-12-03-551587_ID51_crop.jpg,fly,0.92,fly_small,0.01,none_bg,0.0
2024-08-27_10-12-04-968256_ID51_crop.jpg,fly,0.89,fly_small,0.01,other,0.01
2024-08-27_10-12-06-420451_ID51_crop.jpg,fly,0.91,beetle,0.0,bee,0.0
2024-08-27_10-12-07-816900_ID51_crop.jpg,fly,0.9,beetle,0.0,bee,0.0
2024-08-27_10-12-09-256184_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-10-685826_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-12-138950_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-13-515627_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-14-948356_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-16-367376_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-17-745017_ID51_crop.jpg,fly,0.9,fly_small,0.0,beetle,0.0
2024-08-27_10-12-19-209613_ID51_crop.jpg,fly,0.9,beetle,0.0,fly_small,0.0
2024-08-27_10-12-20-658745_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-22-074174_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-23-482747_ID51_crop.jpg,fly,0.89,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-24-919214_ID51_crop.jpg,fly,0.9,beetle,0.0,fly_small,0.0
2024-08-27_10-12-26-337007_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-27-791470_ID51_crop.jpg,fly,0.92,fly_small,0.0,beetle,0.0
2024-08-27_10-12-29-245185_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-30-690475_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-32-101819_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-33-535759_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-34-974632_ID51_crop.jpg,fly,0.9,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-36-356841_ID51_crop.jpg,fly,0.91,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-12-37-768420_ID51_crop.jpg,fly,0.91,bug,0.0,beetle_cocci,0.0
2024-08-27_10-12-39-176603_ID51_crop.jpg,fly,0.92,bug,0.0,other,0.0
2024-08-27_10-12-40-596746_ID51_crop.jpg,fly,0.92,none_bg,0.0,hfly_syrphus,0.0
2024-08-27_10-12-42-058037_ID51_crop.jpg,fly,0.92,hfly_syrphus,0.0,beetle,0.0
2024-08-27_10-12-43-456104_ID51_crop.jpg,fly,0.91,beetle,0.0,hfly_syrphus,0.0
2024-08-27_10-12-44-903527_ID51_crop.jpg,fly,0.92,hfly_syrphus,0.0,hfly_eupeo,0.0
